at_Q80_time_2	at_Q80_time_6	at_Q80_time_10	at_Q92_time_2	at_Q92_time_6	at_Q92_time_10	at_Q111_time_2	at_Q111_time_6	at_Q111_time_10	at_Q140_time_2	at_Q140_time_6	at_Q140_time_10	at_Q175_time_2	at_Q175_time_6	at_Q175_time_10
Mir3093	-0.03904908	0.0319916052	0.04089517	-0.1651785395	-0.03788704	-0.0124228315	-0.08746304	-0.0348569915	-0.06629982	-0.09794197	-0.066243856	-0.05711549	-0.08142255	-0.1063966	-0.3621455
Gm25641	0.02637225	-0.3251631937	0.03466477	-0.0200498316	-0.6715185	0.0164751179	0.03469398	-0.6986442262	-0.04718772	-0.2526499	-0.768590956	-0.03635164	-0.1677188	-0.3223287	-0.1178512
ENSMUST00000102093	-0.03143517	-0.8179206517	-0.02867724	-0.1855746646	-0.7996049	0.0363244647	-0.1051527	-0.869057315	-0.06146	-0.1173514	-0.731021387	-0.1402369	-0.07007794	-0.6359968	-0.2291574
Mir92b	-0.08147193	0.2024479731	0.05367349	-0.0248335187	0.2924305	0.0218747576	-0.06695954	0.2461669653	0.03519386	-0.02741919	0.261945504	0.06978999	-0.05089208	0.1780448	0.1020803
Mir190b	-0.01405572	-0.2764151439	-0.02821631	-0.0588050428	-0.1262388	-0.1101894759	-0.03371012	-0.262489789	-0.05289957	0.07057713	-0.256480079	-0.02369527	0.04566059	-0.4316085	-0.08467109
Mir137	-0.003400946	-0.0745779968	-0.0535567	0.0565698718	-0.1363583	-0.0541438173	-0.02861796	-0.1380576462	-0.03157589	-0.02309927	-0.118207527	-0.02670213	0.05406781	-0.0503493	0.1008415
Mir760	0.1328072	0.4986358009	0.01556231	0.0056327448	0.4150786	-0.0902503494	0.1655837	0.4936920208	0.1018433	0.005738902	0.566055158	-0.08526076	0.03603295	0.4774634	-0.09354189
Mir3963	-0.0116993	-0.6412837238	-0.05818307	-0.1408819054	-0.7184649	0.0441672962	-0.08362106	-0.6549698219	-0.09650586	-0.0800083	-0.39341903	-0.2003724	-0.07409512	-0.4747522	-0.1716583
Mir186	0.0003213264	-0.064930885	0.002456375	0.1288850453	-0.01510746	-0.0078792691	-0.004465467	-0.1094569872	0.01509954	0.05437992	-0.125781125	0.02602827	0.0435552	-0.1509305	-0.05023281
Mir873a	-0.0307502	0.0902533052	0.0007199419	-0.0409530242	0.100222	-0.0049370853	-0.06696786	0.0456714285	-0.02256316	-0.02136076	0.126007778	-0.00744426	-6.230505e-06	0.0491932	-0.08919233
Mir32	-0.03319089	-0.072022937	-0.04833696	-0.1433499403	-0.1993378	0.0014477016	-0.01236798	-0.1923324173	-0.07477082	-0.01959999	-0.336502972	-0.002521341	0.07149292	-0.2599718	0.08203787
ENSMUST00000175145	-0.0142832	-0.3374110627	-0.01106639	0.0797037872	-0.2324966	0.0121162626	0.03787304	-0.4561595324	0.1199591	0.003369826	-0.862563864	-0.01810099	0.01323711	-0.1649761	-0.06568142
Mir3095	-0.005932453	-0.0754866913	0.006622888	0.066291582	-0.2283942	0.0569517341	0.1335531	0.1296253547	0.04118403	0.01429704	0.126840602	0.008713386	0.03419684	-0.2040631	0.05537614
Mir31	0.1231326	0.3050451366	-0.04985543	-0.0426404511	0.3549836	-0.0931334679	0.1745849	0.4445552241	-0.05659015	0.03919912	0.318785173	-0.06484098	0.09918234	0.4169047	-0.03214361
Mir872	-0.0392778	-0.1641773725	0.0358059	-0.0345761701	-0.1409309	-0.0031088792	-0.02656723	-0.1819517624	-0.005087065	-0.01898308	-0.171251795	0.05613297	0.01094763	-0.1408703	0.0002162949
Mir101a	-0.01665638	-0.7981658292	0.004420751	-0.0113257014	-0.8390457	0.0423891873	-0.02170428	-0.7434472552	0.07200433	-0.06174025	-0.935314219	0.08282554	0.02850436	-0.7515765	0.05823706
Mir1957a	-0.0003940853	-1.7385848119	-0.02141921	-0.2072940888	-1.103644	-0.0153209177	0.003845331	-1.0564105168	0.01775755	-0.09309462	-1.879376614	-0.006120966	-0.07190384	-1.131511	-0.0852439
Mir30c-1	-0.0501474	0.095232296	-0.04013568	0.0108150708	0.2689753	-0.083385766	-0.00967559	0.1410469437	-0.0611172	-0.02872067	0.252071142	0.1434956	0.00463237	0.1680438	0.0459935
Mir30e	-0.002787	-0.4008455168	-0.02961988	0.0932263441	-0.4371531	-0.0124117544	0.02543071	-0.4362017676	-0.009356939	0.01027628	-0.479152515	0.04095998	0.05699841	-0.4480481	0.03498396
ENSMUST00000104871	0.007594491	0.7609026747	-0.04564582	-0.1285518996	0.813955	-0.0165229002	-0.2719313	0.7114774583	-0.07925047	0.01561854	0.701497025	-0.03265062	0.02732363	0.498742	-0.1011139
Mir698	-0.005076798	0.0908734718	-0.01264114	0.0704686776	0.7194101	-0.0226439811	0.04773317	-0.1735858096	-0.008819913	0.01716564	0.863371613	-0.03206079	0.01978013	-0.1781933	-0.1349453
Gm23045	0.03596372	-1.1982973616	0.03252564	0.1483998839	-0.8399098	0.0192889558	-0.06928205	-0.8059090265	0.02244682	0.05890461	-1.262109848	0.02760335	0.08176848	-1.073284	0.06164721
Mir5122	-0.03571242	0.9071675123	0.0355631	-0.0841327367	0.6204785	-0.0088918008	-0.05089998	0.5875954356	0.02410858	0.07855324	0.793982236	0.007032627	0.08784056	0.7603188	-0.04000863
Mir700	0.01684792	0.239856614	0.06061079	-0.160162673	0.2772958	0.0021294177	0.003177747	0.1905080551	-0.05210853	-0.07273545	0.258107475	0.02922424	0.01565793	0.2286599	0.1147975
ENSMUST00000175544	0.02471441	-1.2781125244	0.03629831	0.0161884999	-0.7794953	0.150157998	-0.03384766	-0.8214516238	0.1557887	-0.0109241	-1.896226925	0.02202096	0.01049598	-0.6410505	0.05964224
Gm25732	-0.03805158	-0.6593648277	-0.03769648	0.0151610573	-0.6339494	0.0521504818	-0.08380663	-0.7511013104	0.06585315	-0.03890866	-0.59745114	-0.1197082	0.002281995	-0.4500508	-0.1710891
Gm24245	-0.01215492	-1.297345059	-0.03814209	0.0235722638	-1.129657	0.0802491952	-0.0739485	-1.1725788443	0.101591	-0.04286128	-1.192468475	-0.1040932	0.0001013477	-0.8038638	-0.1130531
Mir34a	0.1053829	0.2887291723	-0.03382143	-0.0095907352	0.2713079	0.0487428293	0.06079291	0.3699678368	-0.08087827	0.03303862	0.214748457	-0.06996876	0.04540129	0.1793605	-0.2339038
Mir429	-0.05714252	-0.7815631882	0.06500284	-0.1215097475	-0.3241415	0.0079998205	-0.0691944	0.223612315	-0.1350806	-0.05112922	-1.570903499	-0.03529091	-0.1027259	-0.164529	-0.1566149
Mir200a	-0.05294647	-0.8365964923	0.0364033	-0.0994986307	-0.3491837	-0.0531166967	-0.05723529	0.1203235838	-0.113096	-0.03992283	-1.678831119	-0.05639807	-0.08965738	-0.1161341	-0.2565034
Mir200b	-0.06848851	-0.9175652952	0.03863547	-0.117811847	-0.4107421	0.0234994057	-0.06810476	0.1966707367	-0.08868211	-0.05108841	-1.640077984	0.02588428	-0.1055081	-0.1795537	-0.1208366
Mir879	0.04502369	0.3944072954	-0.1130629	-0.0730116955	0.2297315	-0.0833601941	0.1853925	0.3323355079	-0.0618015	0.01427321	0.223302632	-0.1215269	0.1701942	0.3597774	0.08045377
ENSMUST00000174904	0.02471441	-1.2781125244	0.03629831	0.0161884999	-0.7794953	0.150157998	-0.03384766	-0.8214516238	0.1557887	-0.0109241	-1.896226925	0.02202096	0.01049598	-0.6410505	0.05964224
ENSMUST00000175596	-0.01829336	-1.5948534154	-0.02513958	0.0740222705	-1.251447	0.0947514983	-0.07257156	-1.3808899391	0.1522276	-0.048041	-1.751404647	-0.05132937	-0.004134293	-0.982442	-0.07644015
Mir671	0.08103391	0.353604632	0.003895826	0.0822329673	0.4291079	-0.005588942	0.01783484	0.4393653823	0.02292258	0.0789236	0.394995947	0.07544297	0.06620197	0.4326819	0.07279576
Mir218-1	-0.006943618	0.3127854724	-0.06350594	-0.1141399477	0.2337048	-0.002975235	-0.03973387	0.1832986419	-0.04335422	-0.07780187	0.180635583	-0.0598002	-0.03172367	0.1349141	-0.08936282
Mir574	-0.007287713	0.3305740779	0.008974304	-0.1448023552	0.2940083	-0.0591524607	-0.00191734	0.3300181943	-0.04211126	0.07477294	0.357479598	-0.0254849	-0.0471919	0.4244511	-0.0611308
Mir1961	-0.05245833	0.085558619	0.04720672	-0.1388275874	-0.9031415	0.1885980955	-0.07978731	-0.7721872513	0.08351078	-0.102478	-0.615157963	-0.01686975	-0.0233968	-0.2305714	-0.07637804
Mir701	0.0006963216	0.0557396332	0.009923756	0.0715783126	-0.3197195	0.0416285698	0.08850333	0.200632933	-0.0001524438	0.03649052	0.056726386	0.1359471	0.02403232	0.05229453	0.0932631
Gm23967	0.00056614	-0.2377766943	-0.01096523	0.1148753931	-0.2175197	-0.0183027538	-0.00217314	-0.7459688473	-0.094766	0.02217107	-0.989133301	-0.03514468	0.05234523	-0.440049	-0.08686118
Mir25	-0.01916762	0.1193827139	0.04758541	0.0122732796	0.1761583	0.0118455848	-0.004373625	0.1859612434	-0.004920319	0.008258067	0.120105046	0.08236081	-0.04495856	0.0312586	-0.07443173
Mir93	0.06437111	0.0067209364	0.01978903	-0.0489198033	-0.007899336	0.0050428877	0.1064465	-0.0223311175	-0.02723345	0.05038458	-0.065300902	0.07401507	0.03967235	-0.09598474	0.04604509
Mir106b	0.08934322	-0.1423345394	0.01609052	-0.0783988028	-0.0947534	-0.0190681942	0.03345343	-0.0706850664	-0.06484583	0.02688898	-0.186439313	0.01551292	-5.509229e-05	-0.08151727	0.03439065
Mir339	-0.0310291	0.1453107861	5.51732e-05	-0.093868798	0.04535134	-0.0740794506	0.0374411	0.1551411482	0.02081979	-0.0109646	0.143281427	0.01560337	0.04058126	0.2307223	0.03247624
ENSMUST00000175336	0.03902354	-0.4841063818	-0.04852628	0.2945569802	-0.4633149	-0.126194055	0.07413373	-0.5384038119	-0.03848103	0.03268614	-0.42712936	-0.1158258	-0.02549137	-0.3691151	-0.137727
Mir653	-0.142642	-0.4756568103	0.01321138	-0.2957647045	-0.3553447	-0.0044790231	0.1490308	-0.8038622337	-0.1117731	-0.02105108	-0.098136344	-0.1476737	-0.08119399	-0.5508779	-0.08471757
Mir592	-0.05662616	-0.3699166893	0.0235	0.0595459598	-0.3606126	0.0111284588	-0.07706367	-0.2753649825	0.04134798	-0.02606664	-0.244982926	0.1422807	0.01932616	-0.3234929	0.007242514
Gm26220	-0.001252334	0.510054332	0.01435212	-0.0456997113	0.8045374	0.0013059765	-0.03305685	0.3242518984	-0.006318515	-0.00294854	0.082665426	0.006504341	0.05805497	0.428395	0.02729454
Mir182	-0.04591845	-1.0311416923	0.04069989	-0.0845318945	-0.4285682	-0.0726300209	-0.05744958	0.0301907595	-0.06484583	-0.03441512	-1.722608826	-0.008044565	-0.1055429	-0.3686103	-0.2616133
Mir96	-0.04227363	-0.8349403531	-0.01722496	-0.0769382689	-0.3418152	-0.063497274	-0.04546574	0.131078264	-0.0963742	-0.04791824	-1.683387123	-0.08068889	-0.07876596	-0.1783304	-0.2496641
Mir183	-0.04748707	-0.704869295	0.02558204	-0.0934524952	-0.2173087	-0.0652588503	-0.04990644	0.2162008903	-0.0857783	-0.03862328	-1.398194663	-0.02032002	-0.07667361	-0.1239922	-0.3231254
Mir29a	-0.07114023	-0.1268684545	0.007702868	-0.043412746	-0.09929826	0.0500082881	-0.02966882	-0.1225660943	-0.04376064	0.003798356	-0.161318921	-0.03583571	0.02572073	-0.1847763	-0.05535122
Mir29b-1	0.005657506	0.2581548133	-0.03744039	0.0605132121	-0.1418877	0.1017049803	0.001098949	0.0971030269	0.02066572	0.09730932	-0.015686632	-0.2185907	0.01877055	0.07228003	0.04826513
Mir490	-0.05753912	0.0948280843	0.04509368	-0.057844875	0.1902186	-0.0080235335	-0.03063434	0.1870911003	0.001474737	0.0271291	0.170008512	0.1459725	-0.00707672	0.1250245	0.01627379
Mir148a	-0.03669313	-0.2904423949	0.02133884	0.1578161069	-0.2359381	-0.1023702346	0.08098537	-0.2873615838	0.02307322	-0.03057785	-0.174711525	0.08880866	0.1460252	-0.4164335	-0.2942927
ENSMUST00000175386	0.01795271	0.0993297334	-0.01785707	0.1038932821	-0.05364723	-0.046223046	-0.0398383	-0.2071421161	0.02502241	-0.1589275	-0.600138988	-0.02038531	0.03008681	0.2531135	-0.0611976
Gm25193	-0.05754846	-1.1732561393	0.06563992	-0.1405136382	-0.3384809	0.0675173855	0.04541432	-0.5227368238	0.06379401	-0.06130138	-0.315249742	0.0658099	-0.0558373	-0.3301833	0.0771959
Mir141	-0.03209619	-0.7545560333	0.03957366	-0.0707907647	-0.2494027	-0.0299171902	-0.04144273	0.1121442177	-0.07473118	-0.02771182	-1.50901331	-0.05469626	-0.05905115	-0.1614652	-0.2814858
Mir200c	-0.0302321	-0.5609997505	0.05773269	-0.0729412521	-0.119379	-0.0248934606	-0.0390874	0.2482696315	-0.04381524	-0.0231449	-1.203543947	-0.05771965	-0.05344354	-0.01759535	-0.1293534
ENSMUST00000175623	0.02471441	-1.2781125244	0.03629831	0.0161884999	-0.7794953	0.150157998	-0.03384766	-0.8214516238	0.1557887	-0.0109241	-1.896226925	0.02202096	0.01049598	-0.6410505	0.05964224
ENSMUST00000177075	-0.07722245	-0.7439676728	-0.0554164	-0.0056238958	-0.6320208	-0.0299444853	-0.01561507	-0.5494576799	-0.0977741	-0.03280474	-0.634736717	-0.115196	-0.05365859	-0.395977	-0.3124521
Mir3572	-0.02505753	-0.3366086751	-0.02882748	-0.0519329443	-0.7797543	0.0246756716	-0.2366601	-0.3858262601	-0.02726649	0.01718397	-0.275329879	-0.06472051	-0.01076974	-0.4296472	-0.03968452
ENSMUST00000175304	0.02471441	-1.2781125244	0.03629831	0.0161884999	-0.7794953	0.150157998	-0.03384766	-0.8214516238	0.1557887	-0.0109241	-1.896226925	0.02202096	0.01049598	-0.6410505	0.05964224
Mir3099	0.01375469	0.376137337	-0.04896726	-0.1926143546	0.2749094	-0.0530083305	-0.004693214	0.3006981639	-0.08638866	-0.1029708	0.328817424	-0.1052479	-0.06830481	0.3303528	-0.05062196
Mir5620	-0.06275676	0.3271260245	-0.002096034	0.1099926195	0.6312477	0.0184862774	-0.05390996	0.586422285	0.0193192	-9.10143e-05	0.675401479	-0.01563594	-0.004722637	0.6805219	0.09687725
Gm24715	-0.06187102	0.0435384035	0.01238442	-0.1247325084	0.2820467	0.0102885895	-0.05160156	0.7439725513	-0.03110278	-0.02673345	0.291945554	-0.007782975	-0.07887562	0.2773598	0.1172951
Mir330	-0.03718393	-0.2727339691	-0.01791148	0.0014724803	-0.2361408	-0.081089579	0.06852608	-0.2814010179	0.02945851	0.008519747	-0.220854681	0.03978963	0.05649064	-0.1292587	0.1356213
Mir1191	0.09014209	-0.2654032493	0.01294033	0.0214444472	-0.5557956	0.0578649848	-0.02545477	-0.4752299774	-0.02255243	0.09312686	-0.558374416	0.05579291	0.07045484	-0.3918337	-0.1580828
Mir1964	-0.0291213	0.2651403016	0.0333523	-0.1296430211	0.228955	-0.0033876949	0.01273444	0.5051471409	0.05877452	-0.07063923	0.239403997	-0.01236649	-0.0279193	0.2084232	0.1911234
Gm25247	-0.0326372	0.7300279843	0.01471046	-0.0109176836	0.5210673	0.0033274003	-0.05775073	0.3672612503	0.0052601	-0.1025927	0.878630468	0.02935202	-0.05428754	0.1987311	-0.001104958
Gm25956	0.07394381	0.6576394193	-0.01192057	0.4024776044	0.8124978	0.0003423289	0.2437695	0.1710862844	-0.03997937	0.1514229	0.784996157	-0.002937116	-0.014988	0.1054887	-0.1373626
Mir344d-1	-0.03719985	-0.1606652099	0.0369374	0.1164418946	-0.2301744	0.0117004421	-0.004928313	-0.2713481236	0.1151	0.05167275	-0.13224885	0.1518145	0.02074237	-0.4836841	-0.2274291
Gm22466	-0.03573669	2.0572385911	0.008233128	0.0521842189	-0.01603321	0.0059031609	0.0234185	-0.0303595124	-0.01207845	0.01187843	0.134509739	-0.01160118	0.003239964	0.7642074	0.02520749
ENSMUST00000175151	-0.03533774	0.5409071479	0.01060392	0.0730649365	0.6389135	0.0385431315	-0.01782889	0.6715753384	0.07450432	-0.01682757	0.53436412	-0.1394203	-0.04823769	0.5647655	-0.08653955
Mir344e	-0.1438445	0.3555379019	-0.008529793	-0.0065040867	0.162595	-0.0207702204	-0.1104352	-0.1230034805	0.03720202	0.05602008	0.369672161	-0.04440746	-0.05871673	-0.2015404	-0.1614938
Gm23873	-0.1556741	0.930391974	0.04641153	-0.099736925	0.556456	0.0138605369	-0.03014184	0.6173264835	0.03836891	-0.176306	0.852361126	0.03134986	-0.1203637	0.4475797	0.03703962
Mir344b	-0.0114473	-0.4404885125	0.01353046	0.0789025957	-0.408408	-0.0239380724	0.02281324	-0.4818471596	0.1640036	0.00591046	-0.4808118	0.06983236	-0.03445675	-0.6007163	-0.1437788
Mir344c	-0.08986507	-0.0573082938	0.005062298	-0.066344964	-0.08531781	-0.0368004687	-0.07237386	-0.0896830462	0.02608576	-0.08977087	-0.306018263	-0.05125506	-0.02732851	-0.1646201	-0.0553955
Mir344-2	0.01887947	0.2113547858	-0.02008573	-0.026592348	0.2228503	-0.0845202307	0.12809	0.2434614601	0.06663244	-0.02458621	0.271037276	-0.01826808	0.007495413	0.1818052	-0.1507137
Mir344i	0.05870887	-0.274074226	-0.01811217	0.1205644938	-0.02780481	-0.0518018443	0.04974964	0.0350756081	-0.02096374	0.03859317	-1.338145088	0.05852272	0.08154344	0.006566706	-0.1006593
Mir211	-0.1962173	-0.353709017	0.03268437	-0.1969774134	-0.2455902	0.0240502971	-0.2740662	-0.1477756545	0.2195606	-0.1228594	0.169757471	0.01540153	-0.2717681	-0.202684	0.1603627
Mir7-2	-0.0778001	0.3422113948	-0.02069322	-0.0427121423	0.1135516	-0.0454901658	-0.08027434	0.268782793	-0.01531128	-0.220236	0.156920514	-0.2359941	-0.1560191	0.2154203	-0.2719905
Mir9-3	0.09705927	-0.30222094	0.001833875	0.1485960523	-0.3104003	-0.0613676165	0.04011735	-0.220515827	-0.07916636	0.03574297	-0.468613029	-0.02344069	0.180407	-0.3806164	-0.1073178
Mir708	0.05665505	-0.3892221839	0.02093007	-0.0574724698	-0.3675533	-0.0368499976	0.01322007	-0.3247837516	-0.05075405	-0.005131158	-0.457943339	-0.04049898	0.02537237	-0.411084	-0.074352
Mir3102	0.09868392	0.2944409143	0.02152379	0.0545707013	0.4249041	-0.0547627558	0.01128611	0.2025803902	-0.02579607	0.03724966	0.286524845	-0.07882967	-0.01906904	0.170594	-0.2375296
Mir139	0.05899985	0.2082352213	-0.01620836	0.0757930056	0.1321352	-0.0500030569	0.06827851	0.1882880796	-0.06832382	0.01389871	0.217266447	0.004653952	0.03881298	0.1847232	-0.02265841
Gm22655	-0.05298928	-1.149369967	-0.05790478	-0.1322382097	-0.4994998	0.0901160584	-0.1055502	-0.5064136537	0.04654148	-0.03808021	-0.888958455	-0.08419142	-0.02894909	-0.8112322	-0.0346063
Mir3103	-0.1361893	0.3551515688	-0.02945014	-0.0912628724	0.1863068	-0.0884050187	-0.1847346	0.3254074096	-0.07578364	-0.193952	0.544512766	-0.03585412	-0.1243849	0.2858277	-0.05462014
ENSMUST00000175357	-0.0191207	-0.3951613003	-0.04476635	0.1721942849	-0.4677209	0.0119332533	-0.05287551	-0.3334608937	0.1007054	-0.01444944	-0.366341312	-0.09909219	0.05589012	-0.2026634	-0.06053171
Mir210	0.1261616	0.4724561558	0.02244985	-0.130552818	0.377867	0.0028527336	0.2012667	0.5074056551	0.08092112	0.1160894	0.456481616	0.1195924	0.02372782	0.6186053	0.2403214
Mir3104	-0.02761227	0.3681972996	-0.03911802	0.0584033803	0.2794203	-0.0244733267	-0.01964018	0.8228668907	-0.003415935	-0.009536039	0.499531179	0.01006423	-0.00965096	0.4064082	-0.1914719
ENSMUST00000175385	0.02471441	-1.2781125244	0.03629831	0.0161884999	-0.7794953	0.150157998	-0.03384766	-0.8214516238	0.1557887	-0.0109241	-1.896226925	0.02202096	0.01049598	-0.6410505	0.05964224
Mir3106	0.06631197	0.2024162793	-0.01802961	0.0922018382	-0.2171776	-0.0388805696	0.1835779	0.0885164499	-0.1852041	0.09656687	0.471349164	-0.2250695	0.1333071	0.2196386	-0.1004982
Mir486	-0.000955624	-0.3624889704	0.06518479	0.0631960239	-0.2797975	-0.074792309	0.006141232	-0.3225187593	0.06322129	0.05020659	-0.394456648	0.07069536	-0.008883399	-0.3994935	-0.04949187
Mir383	0.001434805	0.5206648002	0.01095325	-0.0361136488	0.488441	-0.1426054853	0.07949806	0.4470016014	0.1135049	0.05056579	0.538861439	0.05724726	0.01846819	0.5375665	0.06836779
ENSMUST00000175140	0.01239681	-0.0728741782	0.007159045	0.0278202499	-0.07547899	0.0183801136	0.186369	-0.0023625076	0.04634727	-0.03800413	-0.626338361	0.01301663	0.1347215	-0.1443921	0.06118248
ENSMUST00000174891	0.02471441	-1.2781125244	0.03629831	0.0161884999	-0.7794953	0.150157998	-0.03384766	-0.8214516238	0.1557887	-0.0109241	-1.896226925	0.02202096	0.01049598	-0.6410505	0.05964224
Mir1969	0.0757175	-0.5597990752	-0.09083845	0.2320854009	-0.839391	-0.0072413474	0.06548997	-0.8117066665	-0.0414717	-0.04889208	-0.754535381	-0.06507497	0.12447	-0.4324067	-0.1061726
Gm44453	-0.03414399	-0.13575706	0.01292641	0.2489943416	0.09006381	-0.0051644217	-0.02336301	-0.6703791529	0.08145695	0.08902953	-0.712872696	0.02948562	-0.03652942	-0.1997996	0.03703799
Mir181d	-0.04121277	0.321528283	-0.001920658	0.0466641541	0.3864153	-0.0473242585	0.04350945	0.3349630722	-0.04501538	0.01266062	0.421097333	0.1229929	0.06413616	0.3398211	0.06046616
Mir181c	-0.03028135	-0.4192786979	0.02139209	0.0368345899	-0.3210934	0.0577245992	-0.05148873	-0.3672156467	0.04192268	-0.004741273	-0.386679528	0.09388642	0.0006486665	-0.4521732	0.06311224
Mir27a	-0.02443671	-0.1394770783	-0.01891779	-0.1439253861	-0.1824311	0.0306140808	-0.03219827	-0.2488345313	-0.1040117	-0.005644765	-0.241020019	-0.06243304	0.005644776	-0.2022083	-0.00721761
Mir24-2	0.08260306	0.2842958186	-0.04830828	-0.0213373941	0.2327437	-0.010400339	0.08101296	0.3578253383	-0.0449074	0.03351332	0.142717897	-0.05756473	0.06231189	0.2391653	-0.04399122
ENSMUST00000175452	0.02471441	-1.2781125244	0.03629831	0.0161884999	-0.7794953	0.150157998	-0.03384766	-0.8214516238	0.1557887	-0.0109241	-1.896226925	0.02202096	0.01049598	-0.6410505	0.05964224
Mir328	0.02618736	0.220309554	-0.002237039	0.0124573312	0.1107409	-0.0404696046	0.01172512	0.2698998844	0.04486621	0.05103668	0.207900721	0.0007157136	0.002575539	0.3012877	-0.005813402
Mir1966	0.001346185	-0.3896440839	-0.0566011	0.1428489383	-0.3630088	-0.106681989	-0.03502307	-0.4333258644	-0.0487751	0.0582941	-0.152636442	-0.06432645	-0.03497723	-0.5356002	-0.2810311
Mir140	-0.04677807	-0.2778920588	-0.0002978083	0.0432050205	-0.2552009	-0.0743971175	0.07026475	-0.2230625622	0.08688808	0.02163983	-0.239328531	0.08756353	0.0386284	-0.2804574	-0.1006284
Gm23193	-0.01245908	0.0118613921	0.0005121081	0.0416453156	0.02387129	0.0138954329	-0.002396804	0.0346553864	0.08630368	-0.03223814	-0.133151802	0.02126639	-0.01766159	0.0346734	0.1085552
Gm44310	-0.004106519	-0.5492182205	-0.0007655709	0.0157264468	-0.6901382	-0.0011524438	0.001081369	-0.2466427166	-0.004764957	0.001962223	0.239721292	-0.007036116	0.002134695	-0.3365655	0.0157165
ENSMUST00000176068	-0.04248705	-0.5495270138	0.08407681	0.0747348119	-0.7402703	0.0727150796	-0.1174047	-0.7318754731	0.128327	0.04781726	-0.687830991	0.03303258	0.06487631	-0.7679267	0.08120725
ENSMUST00000175227	0.02471441	-1.2781125244	0.03629831	0.0161884999	-0.7794953	0.150157998	-0.03384766	-0.8214516238	0.1557887	-0.0109241	-1.896226925	0.02202096	0.01049598	-0.6410505	0.05964224
Mir199a-1	-0.01093603	-0.2159948338	0.03548916	0.0087026079	-0.1645064	0.0626557273	-0.03938056	-0.2591501644	0.1707488	-0.005779601	-0.269005547	0.0856473	0.03872643	-0.3257493	-0.01417037
Mir100	-0.002044785	-0.8601210148	-0.06639508	0.0247990564	-0.70304	0.0423950563	0.01414251	-0.7115128493	-0.02619	0.03689495	-0.780456744	-0.01876528	0.09330583	-0.5648863	-0.05573841
Mirlet7a-2	0.08454778	0.3691460638	-0.007492896	0.0254555497	0.2882557	0.0062516233	-0.01264709	0.6221624206	0.0180464	-0.05471605	0.476522112	-0.02253328	-0.09756451	0.4954401	0.04148832
Mir34c	-0.01735747	-0.0137598408	0.007014171	-0.2680490607	-0.3473442	-0.1072479893	0.05444347	-0.3663547654	0.1321446	0.1094296	-0.116678714	0.2078592	0.1046627	-0.2976051	-0.1514161
Mir34b	0.002254207	0.1645015656	0.0006938979	-0.2514801431	-0.1875018	-0.0828948948	0.0325437	-0.1763162329	0.1310004	0.1807521	0.170400712	0.2269625	0.08148032	-0.1945656	-0.1813483
ENSMUST00000175196	0.03829198	0.1856662157	-0.0009012469	-0.0191444198	0.2716386	-0.0065789416	-0.01936007	0.7562545038	-0.02062187	0.02720065	-0.0103748	-0.01332933	0.01340512	0.1632712	-0.01649306
Gm24270	-0.01215492	-1.297345059	-0.03814209	0.0235722638	-1.129657	0.0802491952	-0.0739485	-1.1725788443	0.101591	-0.04286128	-1.192468475	-0.1040932	0.0001013477	-0.8038638	-0.1130531
Mir184	-0.05621577	0.2844385467	-0.07052147	-0.0569381489	0.3391512	-0.1767764697	0.04964702	0.4637674752	0.03278013	0.08765873	0.371431383	-0.02642492	0.03045358	0.4338218	-0.1486873
Mir135a-1	-0.0596931	-0.371156379	-0.05107413	-0.0062956816	-0.4173844	0.0656416866	-0.05715318	-0.470083242	-0.1278217	-0.0155442	-0.3699486	-0.08999392	0.08305963	-0.3356991	0.03169751
Gm24083	0.04301627	0.4270482191	0.002258683	0.1008411204	0.5038092	-0.0115253474	0.1042554	0.4254831936	-0.008538593	0.08503611	0.503319399	0.06207415	0.08439741	0.3858006	-0.02449492
Mir128-2	-0.06919444	-0.0382394891	-0.01969459	0.0071454143	0.03017398	0.0397034823	-0.1276688	0.0077289948	-0.06473682	-0.02377181	-0.023823788	-0.1035642	-0.04917376	-0.1521724	-0.2187838
Mir26a-1	-0.003332735	-0.186405752	-0.04508828	0.160262187	-0.5332292	-0.0289848916	0.05686989	-0.226523903	-0.04144116	0.07288521	-0.424175253	-0.005483537	0.0983274	-0.04764502	0.013089
Mir138-1	0.07697086	0.2242676822	-0.02351721	0.0295473377	0.268022	-0.0729349861	0.120399	0.2829792606	-0.007465072	0.01366266	0.121943505	-0.09950738	0.04213681	0.2318353	-0.08571331
Mir500	0.1256229	0.3413703422	-0.001635435	-0.0169411469	0.2339085	-0.0493366653	0.08787917	0.3394152303	-0.06344478	-0.01638738	0.303455557	0.004999011	-0.07435197	0.2515975	-0.02884662
Mir501	0.0281257	-0.7305891815	-0.07395365	-0.0100561717	-0.4864759	-0.0674519766	0.03352813	-0.6215218557	-0.04746706	0.003022983	-0.634662862	-0.04522866	0.06204571	-0.5118872	-0.1235435
Mir362	0.05100977	-0.1475052802	-0.0628212	-0.0696739992	-0.01059875	-0.0474718938	0.1074682	-0.1002539888	-0.1350079	-0.01025139	-0.175941914	-0.01943183	-0.01145158	-0.08421061	-0.01469216
