at_Q80_time_2	at_Q80_time_6	at_Q80_time_10	at_Q92_time_2	at_Q92_time_6	at_Q92_time_10	at_Q111_time_2	at_Q111_time_6	at_Q111_time_10	at_Q140_time_2	at_Q140_time_6	at_Q140_time_10	at_Q175_time_2	at_Q175_time_6	at_Q175_time_10
Hdac1	-0.01328829	-0.02788647	0.01208789	-0.01115103	-0.01053223	-0.02091416	-0.03144589	0.02215102	-0.01260844	-0.01691158	0.02757815	0.0610133	0.004280576	0.07719991	0.1069059
Hdac4	0.04761946	0.001718337	-0.03735362	-0.01907666	0.05382477	0.02117102	0.01177721	0.05438149	-0.08772635	0.0109782	0.07415178	-0.004583098	0.02673644	0.04044031	-0.03902877
Hdac6	0.03326645	0.02030729	-0.005084472	-0.008945386	0.01821212	0.05123792	-0.01464466	0.06850955	-0.01982945	-0.04608181	0.04286792	0.01426631	0.003144313	0.04407184	0.04384208
Hdac7	0.02687113	-0.03002715	-0.04766303	-0.01805466	-0.02460328	0.100363	0.01116855	0.09012586	0.02045461	-0.03358944	0.03076563	0.02302919	0.01456791	0.077758	-0.01744731
Hdac9	-0.1019427	0.04792834	0.01308497	-0.03919861	0.01213559	0.0107735	-0.05217919	-0.01778522	0.02093524	-0.04788167	-0.02724418	-0.001136845	-0.00867255	-0.05058341	0.05078793
Hddc3	0.04321396	-0.03405798	-0.02672336	0.0312299	-0.0956062	-0.04443486	0.02944257	-0.03912259	-0.01108149	0.05089757	-0.02117265	-0.02403165	0.0178168	-0.0350312	-0.1578003
Hdgf	0.03715901	-0.01353259	0.02434926	0.06199726	0.0001215447	0.004264854	0.02841537	-0.01270141	-0.001539082	0.040282	-0.01597647	0.005050995	0.03385424	-0.03230675	0.006349994
Hdhd2	0.02491678	-0.01540983	0.008186694	0.01506982	-0.02566415	-0.005219217	-0.01119816	-0.05635202	-0.02708254	0.04475344	-0.02633454	-0.04463991	0.01983226	-0.02543989	0.00731085
Hdlbp	-0.02714313	0.03932588	-0.01049694	0.007348416	0.03472266	-0.03357786	0.003153304	-0.0152483	-0.0342921	-0.005385882	0.009347532	-0.01066575	-0.01261022	-0.04430725	-0.0434148
Hdx	-0.004484953	0.009608875	0.0348638	0.02207847	0.04142929	-0.01557204	0.03770575	0.07044254	-0.003787177	0.01684735	0.09116949	-0.002513995	0.03884707	0.02130284	0.02428079
Heatr5b	-0.02877014	0.06721941	-0.01193512	-0.02174392	0.07503415	-0.00711914	0.01793444	0.02501894	-0.05811252	-0.01741986	0.03898084	0.0210553	-0.01083965	0.03233917	0.02371011
Heatr6	-0.03738175	0.022015	-0.02569312	-0.03727093	0.002929392	-0.004533272	0.007618361	0.02821281	0.0151299	-0.01171158	0.09976307	-0.02287436	-0.01498065	0.03379492	-0.05775701
Hebp2	0.01017501	-0.00540298	0.009085439	0.01584938	-0.05069411	0.0206318	0.008663781	-0.02989352	0.03532359	0.001382227	-0.004831728	0.01309065	-0.02152486	0.08057022	0.2025903
Hectd1	-0.02749428	0.03416178	-0.00919829	-0.008773559	0.05793862	-0.02181253	0.02712061	0.01209571	-0.02449874	-0.01742372	0.02383837	0.02098083	-0.02379302	0.006526337	0.0387516
Hectd3	0.0248529	-0.005742474	-0.02402122	0.0009469932	0.03350019	0.03162585	0.001287092	0.01326757	0.005773202	-0.01773322	0.01876602	0.04262771	0.0165373	0.07346523	0.03820797
Hecw1	0.03718637	0.06141118	0.01433777	0.04160808	0.1087237	-0.06073851	0.0439583	0.03492577	-0.03149933	0.03622066	0.1024887	0.01577332	0.05772906	-0.01405631	-0.03347266
Hecw2	0.01774392	0.004882323	0.03424477	0.0444021	0.01031794	0.007935426	0.05221436	-0.01481549	-0.06105902	0.0772905	-0.06971032	0.0260759	0.0006621851	-0.2177392	-0.1067478
Hells	0.06755404	0.03656388	-0.05142858	0.009275257	0.0495164	-0.07341335	0.02985753	0.06726611	-0.04773676	0.03241818	0.05811339	-0.06759086	0.0556795	-0.1062953	-0.2249956
Helz	0.002521816	0.04058813	-0.0333374	-0.01874392	0.05454793	-0.05837911	0.03663375	0.04617196	-0.05972206	0.01021527	0.08906145	0.002837297	0.02298846	0.007241965	0.0309468
Helz2	0.06342349	0.01781689	-0.01512774	-0.01301889	0.03497914	-0.02803949	0.02057805	0.01907203	-0.09627483	0.02196317	0.002671855	-0.03524872	0.01567915	0.004309057	-0.02851631
Henmt1	-0.016222	0.01572502	-0.004097485	-0.0165215	0.00190704	-0.01350905	-0.009176593	-0.004638143	-0.05025128	-0.01870768	0.01083484	0.002212519	0.003727608	0.1455853	0.004516067
Heph	0.04083146	0.02476764	0.01917864	-0.08195622	0.02128266	-0.01294352	-0.02663343	0.03200673	0.007150348	0.02863645	0.006914454	0.001017026	-0.01393191	0.008559153	-0.146442
Hephl1	-0.02497899	-0.00985581	0.002655645	-0.01266238	-0.01234069	6.677176e-05	-0.01053224	0.001380564	0.002403393	-0.01078738	-0.05952347	0.001489396	-0.01750947	-0.03968073	0.0171195
Herc1	-0.02308833	0.03277258	0.002014296	-0.02348337	0.06507534	-0.02020434	0.02598523	0.05093048	0.0009237322	-0.006183177	0.07953541	0.03997669	0.01992775	0.01694692	0.1108758
Herc2	0.01644342	0.07344608	0.02789639	-0.03663364	0.06532844	0.02578154	0.01458536	0.06635666	-0.02087725	-0.009404408	0.0879429	0.0598549	0.01967196	0.04376289	0.07071087
Herc3	-0.01363357	0.02845555	0.01498683	0.05419474	0.06727332	-0.008503458	0.02966008	-0.0297376	0.02202598	-0.01842681	0.03249303	0.07589593	0.01756811	-0.007540297	0.06775459
Herc4	-0.0488554	-0.02333535	-0.0439023	0.01356052	0.006698014	-0.09322664	-0.009599384	-0.002389593	-0.0387625	-0.02003823	-0.02046175	-0.0528212	0.001426232	-0.04009023	-0.02098301
Herc6	-0.005061068	0.01823512	0.03100324	0.05283993	0.03248512	0.01401337	0.02549917	0.02885458	0.02615219	-0.006136192	0.06504585	-0.04770401	0.0202233	-0.1307878	-0.2951015
Herpud1	0.04770158	-0.0723297	-0.00289639	0.02026042	0.04003243	-0.0911081	0.000729293	-0.05149655	-0.0556014	0.004230229	-0.1002917	0.007660171	0.02204063	-0.01326071	-0.002157071
Hes1	0.06453817	-0.0356029	-0.009390335	0.09963818	-0.086153	0.06705331	0.06091585	-0.0687326	-0.02805282	0.05002425	-0.09899104	0.0546301	0.07137684	-0.0216733	0.09337936
Hes5	0.02307757	-0.08866394	-0.1663782	-0.03526083	-0.05044083	-0.02981736	-0.01013683	0.006232117	-0.03202794	-0.02833861	-0.09539335	-0.1231324	0.01813987	-0.06254128	-0.08804255
Hes6	-0.042671	-0.07325805	-0.08809726	-0.01713772	-0.07163024	-0.04914733	-0.05551778	-0.04331649	0.002047179	-0.03670775	-0.1109206	-0.007049105	-0.02179284	0.08682796	0.05510246
Hexb	-0.05517746	-0.01332142	-0.002261219	0.008534811	-0.02040904	-0.01701347	-0.0244344	0.04034924	0.0002949555	0.004738912	0.04205752	0.0004230024	0.07508767	0.1146687	-0.001643115
Hexdc	0.001295383	-0.02219239	-0.05653892	-0.01271363	-0.02588412	-0.01188523	-0.02067855	0.06278101	-0.03592031	-0.02242996	0.02873379	-0.02277453	0.02274424	0.03641038	-0.01399838
Hexim1	0.04511888	-0.004147119	0.006871559	0.01079731	-0.05561323	0.02901985	0.007188182	-0.03104313	-0.01250293	0.007069909	-0.04178866	0.02064129	-0.002916242	0.04408546	0.03621086
Hexim2	-0.05110219	-0.008304302	-0.01287282	-0.0390098	-0.02881687	0.02729307	-0.01107376	-0.02283542	0.08639265	-0.06771604	-0.0314765	0.006847856	-0.04836756	-0.0007178796	0.1656065
Hey1	0.02270024	-0.03046671	-0.04975822	0.02735076	-0.009902175	-0.04758251	-0.01729177	-0.04543655	-0.05211852	-0.01070777	-0.09397622	-0.1257946	-0.02366565	-0.1178417	-0.2742682
Hey2	-0.04157703	-0.04197792	-0.07147655	-0.05106371	-0.008940454	-0.04973649	-0.07632357	-0.0004697183	0.004106432	-0.05771068	-0.0287491	-0.03295488	-0.02199184	-0.05270778	-0.1060183
Heyl	-0.1349385	0.01601758	-0.0157559	-0.06588544	-0.00939292	0.06131097	-0.08031466	-0.004164252	0.01305545	-0.05534063	-0.004864073	-0.03094728	-0.101068	-0.1251662	-0.04479539
Hfe	-0.01213597	0.01453201	0.04871078	0.008644981	0.01117608	0.05247371	-0.0140548	-0.0009153447	0.1039122	0.02227309	0.05227065	0.08033724	0.05170029	0.0282128	0.1808564
Hfe2	-0.007850508	-0.0001503146	0.005978405	-0.006740486	-0.008291371	0.00282324	0.02071187	-0.006508523	4.875924e-05	-0.02900958	-0.03105147	-0.03593283	-0.03227164	-0.1485321	-0.2452688
Hgd	-0.01284406	-0.006857963	0.01384144	0.001967661	0.1075158	0.00301761	-0.002516195	-0.003642681	0.01239105	-0.01241083	0.104774	0.005024452	-0.0137813	0.01813794	0.01165928
Hgfac	0.01794163	-0.002376459	-0.007633688	-0.001902465	0.04770472	-0.00463712	0.008323989	-0.01310698	-0.001449998	0.006906819	0.06759053	-0.001644582	0.005252941	-0.05344714	-0.03682558
Hgs	0.009659805	0.005912816	-0.02881626	-0.003407834	-0.02125812	0.02906572	-0.003959607	0.001019361	0.008347638	-0.01791102	-0.03460956	0.05920814	0.001114315	0.06944435	0.0484846
Hgsnat	-0.0455434	-0.0150493	0.003783368	0.02345869	0.05640027	-0.01808281	-0.0288717	-0.02949147	-0.02893733	-0.03655916	-0.004944638	0.002273196	0.02139867	-0.0114939	0.08955633
Hhatl	-0.01111437	-0.06711277	0.004187316	-0.09673122	-0.09313459	0.04540335	-0.09252856	-0.06340172	-0.05976418	-0.07172146	-0.1729535	-0.0007505517	-0.04515212	-0.1591844	-0.1435054
Hhip	0.09613921	-0.002528733	0.03469255	-0.03975932	-0.01320403	0.0302535	-0.009140037	0.1105803	0.01855675	0.02820016	0.1267862	0.1256023	0.004110742	0.1349623	0.2291713
Hiat1	-0.03232048	0.0008187938	-0.01924125	0.005629156	0.03117656	-0.07503738	0.004319952	-0.04133091	-0.04566351	-0.005124826	-0.03749333	-0.05006929	0.0005845265	-0.04420889	-0.03703545
Hiatl1	-0.007780165	-0.02661292	0.07004565	0.04094695	0.02164881	0.004659712	0.03717842	-0.01894535	0.03020015	0.02392738	-0.002353195	0.03023097	-0.005747016	-0.0214408	0.08659556
Hibch	0.02282965	0.00283429	-0.04084218	0.009072131	-0.006247334	-0.06239851	-0.009231508	-0.0629461	-0.0698536	-0.004595023	-0.02561289	-0.07770208	-0.01193976	-0.02536335	-0.158805
Hic1	0.007511341	0.00989858	-0.07163867	-0.008284586	-0.04451405	0.02943078	-0.005526316	-0.003386858	-0.03148087	-0.01274183	-0.110442	0.005142788	0.0004558781	-0.04165673	-0.03142149
Hid1	0.01366348	0.0311649	-0.0142235	-0.00215614	0.000273728	0.05676297	0.03284769	-0.006547547	0.003702526	-0.02459331	-0.002754497	0.01657336	0.00135082	-0.0474905	-0.006784486
Hif1a	-0.06022633	-0.03736703	0.001428132	-0.0007004438	0.04183783	-0.05427321	0.0005514686	-0.03861262	0.03120616	0.0001214745	-0.003961662	0.002415371	-0.01500248	-0.06089164	0.07292759
Hif3a	0.01928464	-0.02559879	-0.0008956093	0.02032653	0.04098022	-0.05474294	0.01427107	0.01095444	-0.03139065	0.03513459	-0.02472776	0.001273857	0.04640968	0.07042309	-0.0259118
Higd1a	0.001914393	-0.0701571	0.009938686	0.04860298	-0.04201766	0.002804335	-0.02517181	-0.1125428	-0.006290052	0.03087543	-0.0876301	-0.07098178	-0.01609987	-0.1100956	-0.08868293
Hint1	-0.01085326	-0.0184636	0.009964709	0.01643572	-0.05810267	0.02053889	-0.008283043	-0.03733898	0.02235523	-0.01442351	-0.07553007	-0.01161553	-0.02630226	0.03315114	0.0141584
Hip1	-0.005776112	0.02581354	0.03338154	-0.05043189	0.02728389	-0.02738821	-0.0281806	0.05820083	-0.02425072	0.001631335	0.05363332	0.03481487	0.001771945	0.08150803	0.01140939
Hip1r	0.05044855	0.0272654	-0.005772061	-0.003278081	-0.03656243	0.1304059	0.0130955	0.07092609	0.04382187	0.0002124898	0.07890459	0.07049193	0.008382909	0.145852	0.04243258
Hipk1	0.007549358	0.03089111	0.04598391	-0.01558552	0.04420852	-0.01015613	-0.0012823	0.04846161	-0.04295717	0.02109826	0.04912687	0.02581317	0.01139353	0.02426667	0.0358552
Hipk2	0.0193097	0.05532189	-0.01344926	-0.02800074	0.01031194	0.02441433	-0.0005808335	0.09895241	-0.0199146	0.01394188	0.145974	0.06308048	0.004493842	0.1146268	0.05227652
Hipk3	-0.04419067	0.002524849	0.0223506	-0.001806325	0.008639218	-0.02407496	-0.007345055	-0.02900317	-0.02806834	-0.03201869	-0.0004054563	-0.01973478	-0.02267901	-0.1204981	-0.06807143
Hipk4	0.08480851	-0.01315364	0.005032114	0.004660822	0.0001482475	0.005032722	0.0225959	-0.0007571118	-0.0642171	-0.006760098	-0.1455753	-0.08824954	-0.01421803	-0.3596379	-0.557396
Hira	0.02050005	0.01539604	0.02020547	0.02034687	0.0270171	0.0232112	0.002411374	0.009016615	-0.007532108	0.001132131	0.01345295	0.02445946	0.01381082	0.03003733	0.1125835
Hist1h1c	-0.04680504	0.01218372	0.01827968	-0.04972483	-0.05957617	0.04853961	-0.07794677	0.02263619	0.01115735	0.06927115	0.02871903	0.01609965	-0.0480894	0.05460224	-0.1053282
Hist1h2bb	-0.0003845894	0.01138166	0.001213593	4.61522e-05	-0.0002369162	0.002059394	0.0009476895	0.00245365	-0.001224211	-3.374218e-05	0.004169761	-0.0007517783	0.0003972393	0.004710204	0.001747209
Hist1h2bc	0.05474885	-0.01388188	0.009051806	-0.03399414	-0.1105078	0.05773754	0.006596678	0.01496258	0.0006946216	0.01005962	-0.08218355	-0.01778113	-0.0740662	0.05137486	-0.1984406
Hist1h2be	0.01832355	0.02264764	0.02509319	-0.002265768	0.003454236	0.01262954	0.03382019	-0.03518921	0.02081365	0.09335497	0.01303864	0.03518571	0.04444704	0.03752894	-0.0382729
Hist1h2bg	-0.02579014	0.001007225	-5.987658e-05	-0.001577784	0.0007746012	0.00384367	-0.01396685	0.02352848	0.009969997	-0.01558264	0.0002424461	0.004318307	-0.005652576	0.1347806	0.04388486
Hist1h2bq	0.004012484	0.02255363	0.001316267	-0.007230621	0.004419866	0.002334132	0.01377293	-0.002053258	0.0004028364	0.01724613	0.01699722	-0.006357111	0.002985226	0.02715131	0.01503983
Hist1h4h	-0.0102626	-0.004001602	-0.002690998	-0.01129445	-0.04888781	-0.000118113	-0.004303272	0.008098413	-0.0004231751	-0.009776564	-0.02083049	-0.001898397	-0.01323039	0.09207239	0.006723688
Hist1h4k	0.001346741	-0.01138556	-0.0009233699	-0.005445476	-0.01818383	0.003875128	-0.01813814	0.00248	0.003720779	-0.01271074	-0.01652616	0.003140852	-0.001718419	0.0225717	0.004862627
Hist2h2aa2	0.00620624	-0.0001635877	-0.004375235	-0.004100602	-0.0206629	0.002089185	0.001424808	0.01884204	0.005747357	-0.00238429	-0.01281333	0.003597671	-0.005140015	0.1106622	0.02106535
Hist2h2bb	0.01518375	0.007572174	-0.0007309595	-0.003472838	-0.00636478	-0.008550323	0.003420534	0.01549304	-0.01949961	0.008564807	0.01374498	-0.01574017	0.01263039	-0.131009	-0.1190225
Hist2h2be	-0.01267293	0.004514224	0.002979438	-0.008277166	-0.008308627	-0.02670768	-0.04073178	0.06868465	-0.02629313	0.0616755	0.1042469	-0.02537596	0.003816192	0.02579119	-0.05424551
Hist3h2a	0.02982958	-0.03172143	-0.05744373	-0.003116827	-0.0552452	-0.01253115	0.003252894	-0.05835297	-0.0273123	0.03743339	-0.04867419	-0.08515108	-0.01968394	-0.009113855	-0.2349167
Hist3h2ba	-0.0632683	-0.01269247	-0.1177104	-0.07940698	-0.1024015	0.01348711	-0.03907579	0.01600394	-0.03631423	-0.03776573	-0.1108052	-0.0757717	-0.05284678	0.1532527	-0.05899334
Hist4h4	-0.002985807	0.01042195	0.00493522	0.0129818	0.06329858	-0.000641615	0.01111943	0.01682266	-0.005233642	3.009639e-05	0.07169871	-0.005332039	2.404306e-05	0.07634666	-0.000830624
Hivep1	0.07357865	0.07206629	0.04085947	0.03342002	0.04749388	0.03113365	0.02067449	0.0882126	-0.02677313	0.05325203	0.04776542	0.04481915	0.03992823	0.04822732	0.06292285
Hivep2	0.0690148	0.0318582	0.0246153	0.03018897	0.09303368	-0.01149821	0.03588313	0.08064944	-0.04297003	0.03722991	0.03052062	-0.003494218	0.04157373	-0.002513181	-0.06137505
Hjurp	0.02021914	0.01911578	0.02077613	-0.009249583	0.0188072	0.01719831	0.01766828	0.0510104	0.005809506	-0.001324568	0.06233356	0.0332157	-0.00268985	0.08492149	0.09683035
Hk1	0.009144376	-0.001101621	-0.03412492	0.04795186	0.008332925	0.001483857	0.01251756	0.00398423	0.02770425	0.01549801	-0.004783169	0.05396452	0.03838326	0.100007	0.08186496
Hkdc1	0.01383039	-0.006747752	-0.07962041	0.06105445	0.06289631	0.03304175	0.02910415	0.06319691	-0.05821573	-0.01575885	-0.03355463	-0.02757199	0.009684578	-0.1254744	-0.179629
Hlf	0.02755082	-0.04720904	-0.02987564	0.08899008	0.09568957	-0.07356097	0.01904296	-0.01664543	-0.03854447	0.04040327	-0.06119786	-0.002161599	0.0577426	-0.1759717	-0.1374849
Hmces	0.02858632	0.008099807	-0.00608476	-0.01204466	-0.02273215	-0.04369612	-0.02250318	0.01154972	-0.03840297	-0.03190652	0.01504924	0.0007156496	0.01734953	0.1152196	0.08426342
Hmcn1	0.08558942	0.02317669	-0.09933651	-0.03540848	0.01248475	-0.003558289	-0.05317177	0.0292829	-0.07527463	0.02102882	0.04289641	-0.05869184	0.005397114	0.04517818	0.009346049
Hmcn2	-0.02453117	0.02520247	-0.02021337	-0.05382066	0.006898076	-0.02359137	-0.002663528	-0.01830062	0.01396386	-0.04860734	0.02287949	-0.01209689	-0.01656338	0.07487144	-0.03918221
Hmg20a	-0.007022845	0.0218599	0.01115342	0.03877251	0.0266085	0.02207761	0.03389897	0.004343512	0.0342432	0.01385894	0.04318343	0.04370572	0.0198569	0.03188474	0.0785696
Hmg20b	0.02918939	0.00470428	-0.05106119	-0.0378163	-0.06675993	0.08159947	0.004545407	0.06153457	0.03673995	-0.04358043	-0.01155952	0.02970041	-0.01887587	0.1695582	0.02614058
Hmga1	-0.01938266	-0.0003078372	-0.02152011	-0.0436744	-0.05440361	0.06554807	-0.001364591	-0.04444828	0.01127011	-0.03762424	-0.06713976	0.002526304	-0.006650039	-0.05642673	-0.02465346
Hmga2	-0.001328673	-0.003182327	0.00633957	0.0275408	-0.01635619	-0.003927179	0.004071718	-0.005530992	0.006729597	0.009399371	-0.01287264	-0.0007776861	0.01536373	0.000558783	0.01989885
Hmgb1	-0.02062434	-0.06833314	0.01761256	0.04604073	0.05903579	-0.05640031	0.01120453	-0.09257289	-0.04393553	0.02044745	-0.02161049	-0.06031206	0.03350958	-0.06718033	0.01574442
Hmgb2	0.0193008	-0.02895119	0.0219093	-0.02633681	-0.05744255	-0.01117957	0.01937825	4.243507e-05	-0.007148941	0.07785747	0.05687844	-0.01106344	-0.008808975	0.01499017	0.1011342
Hmgb3	-0.08720491	-0.0850363	-0.06518292	-0.01032299	-0.01163591	-0.07193644	-0.03275783	-0.10722	-0.06358364	-0.008816114	-0.1129388	-0.09708446	-0.03642392	-0.2016051	-0.113174
Hmgcr	-0.06167026	0.01036914	0.04410988	-0.03174519	-0.01272613	0.06659435	-0.0532855	-0.05151453	-0.02819777	-0.04441533	-0.1194247	-0.009546899	-0.01847918	-0.2394433	-0.008993644
Hmgcs1	-0.0135217	-0.009223824	0.03662327	0.02847884	0.02310213	0.02407856	-0.03959005	-0.08776179	-0.03901131	0.005322596	-0.06117553	-0.09154019	-0.007069455	-0.1097512	-0.1117495
Hmgcs2	-0.03825761	-0.03444455	0.0607942	-0.08802072	-0.009565344	0.1576832	-0.08924032	0.01451244	0.05696722	0.004837955	0.0812065	0.06596277	-0.02326162	-0.03330594	0.1965325
Hmgn1	-0.01493332	-0.05606604	0.01658206	-0.01490706	-0.0796071	-0.03169606	-0.04255952	-0.02031423	-0.05869758	0.005248723	-0.08942385	-0.0620521	-0.04172945	-0.01253324	-0.0652448
Hmgn2	-0.03191934	-0.01044363	-0.008828826	-0.02863746	-0.02918553	-0.04469607	-0.0666204	0.01473863	-0.03653538	0.01633437	0.01448657	-0.03831458	-0.02466874	-0.0483954	-0.108051
Hmgn3	0.004428302	-0.0628159	-0.03249881	-0.006231248	-0.03713871	-0.05131926	-0.005649675	-0.02332457	0.01257896	-0.007515832	-0.07154121	-0.06697646	0.02867989	0.01401576	-0.004106383
Hmgxb3	0.03483796	-0.001908268	0.009603848	-0.02127482	0.01693272	-0.008762134	0.01676796	-0.01861907	-0.06665428	-0.01217467	-0.05072708	0.03867864	0.00250743	-0.01720488	0.1033736
Hmox1	0.03326885	-0.03885628	-0.01793297	-0.001776621	-0.01613399	-0.05467758	-0.0100569	-0.06865975	-0.06191391	-0.01012315	-0.1076565	-0.0441624	0.01718304	-0.1175231	-0.1314317
Hmox2	-0.07129392	-0.001122482	-0.0147416	-0.02575616	-0.002659312	-0.04550438	9.203613e-05	-0.02936746	-0.02627188	-0.05090821	-0.02902103	-0.02251488	-0.044937	0.0236851	0.03380844
Hnf4a	4.68064e-05	7.583307e-05	0.0001651347	-0.0002660316	0.1269653	0	-0.000211221	-7.804544e-05	0	0.0002467155	0.09637202	0	0.001960372	-0.001419717	0
Hnrnpa3	-0.01708519	-0.04030466	0.02671875	0.007167762	0.009091243	-0.03281827	-0.009102093	-0.004081168	0.0129663	-0.004173722	-0.06248257	-0.0244318	-0.02047324	-0.03166288	0.0171983
Hnrnpc	0.009165672	0.0210476	0.06648004	0.03863068	-0.03128121	0.01015629	0.02423675	-0.03317065	0.01134788	0.02870107	-0.02926132	-0.0005168005	-0.005966423	-0.02372167	0.005496076
Hnrnpd	-0.05237847	-0.02632744	-0.001574629	-0.002398662	-0.02177331	-0.04331806	-0.01276521	-0.007908327	-0.02977594	-0.003660239	-0.04130513	-0.02877636	0.005643597	-0.05795567	-0.02860103
Hnrnpdl	-0.007832436	-0.0322855	-0.04939763	0.01123641	0.01824348	-0.03753284	0.009046295	0.04085889	0.01380316	0.01479972	0.007302246	-0.0194327	0.02403386	0.06078149	0.06729905
Hnrnpf	0.01351392	-0.04551402	0.04338909	0.04119233	-0.002487685	-0.02171325	0.02953421	-0.03465789	-0.0266846	0.03621546	-0.07201987	-0.006863861	0.02930407	-0.04594787	-0.01491677
Hnrnph1	0.05553183	-0.01421339	0.04900206	0.03467241	-0.003432719	0.003892423	0.04940106	0.02978931	-0.004032335	0.05042606	-0.005852817	-0.004524153	0.04362242	0.02407204	0.01609902
Hnrnph2	-0.02137412	-0.001770546	0.02167654	0.0385979	0.01216575	-0.001610116	0.01319722	-0.01432629	0.03558657	0.01596167	-0.0006631234	0.0233436	0.01737851	0.02025916	0.1044026
Hnrnph3	0.05313611	0.008484129	-0.002857632	0.01806674	-0.05677742	-0.02076901	0.001926584	0.01352342	-0.06771085	0.0258041	-0.01234284	-0.05722899	-0.03032109	-0.008816251	-0.08826716
Hnrnpl	0.0158867	-0.03488982	-0.01729347	-0.03352829	-0.03173822	0.03648461	-7.521745e-05	0.03495582	-0.005624374	-0.01108068	-0.01162329	0.01691803	0.007764488	-0.0002369848	0.09255597
Hnrnpm	0.05630444	0.02626707	-0.008342436	0.02054889	-0.04119465	0.05867556	0.0451758	0.05543014	0.02379567	0.02772201	0.003355304	0.007820746	-0.00122514	0.0919687	-0.04729127
Hnrnpr	-0.04394875	-0.002673181	-0.04212406	0.02531194	0.03792041	-0.02651643	0.005152736	-0.01420878	0.02978308	-0.0132372	0.02709885	0.01856595	0.0005479656	0.01908886	0.09766755
Hnrnpu	-0.007847213	0.0157647	0.03631107	0.02730543	0.001453608	-0.01155658	0.01083103	0.03750549	0.01221214	-0.008177001	0.03809325	-0.02490653	0.004266589	0.03078734	-0.01674241
Hnrnpul1	0.004942804	-0.0105575	-0.003516817	-0.002422869	-0.02203909	0.01178168	0.01066456	0.03678601	-0.02707731	0.008461871	0.02037678	0.05678463	-0.001664127	0.06512715	0.02477864
Homer1	0.03314143	0.01756266	0.05097458	0.0166942	-0.004311744	0.03017788	0.01514921	-0.01036544	-0.03329133	0.02064752	-0.06267608	-0.01086105	0.01272897	-0.1536287	-0.1260473
Homer2	0.01302642	-0.02442798	0.001624808	-0.03011083	0.02420666	-0.0598479	-0.05364093	0.03105148	-0.08316659	-0.02202817	0.02010467	-0.07660904	0.003510312	-0.09435888	-0.1371699
Homer3	0.04303451	-0.05415633	0.0220711	-0.03666871	0.01464373	0.06975336	-0.04160477	0.02541339	5.740247e-05	0.01740684	0.04723236	0.08356571	-0.008423852	0.0633888	0.05683952
Homez	0.01915476	-0.02470623	-0.04481567	-0.02156553	0.01000394	-0.08964551	-0.02237942	-0.03014943	-0.03416515	-0.01551912	-0.006600688	-0.05238195	-0.02182832	-0.008911292	-0.01703165
Hook1	-0.01904185	0.01688075	-0.02045901	0.01021955	0.04043289	-0.06247431	-0.007234105	0.03279355	0.008592687	0.02387385	0.04281645	-0.07091652	0.03045674	-0.01746132	-0.08154871
Hook2	0.004211617	-0.00655619	-0.0893268	-0.001862364	-0.003305099	0.04866651	0.01166252	0.08083198	0.01277136	-0.0183183	0.0327394	0.06062407	0.02510383	0.2718891	0.2074104
Hook3	0.01391796	-0.01885592	0.005380806	0.007165451	0.02658602	-0.07391998	0.02296402	0.01543305	-0.06304005	0.0222949	0.0005677602	-0.03248864	0.02406064	-0.08871054	0.001422764
Hopx	0.09871677	-0.0728922	-0.05811999	0.06783418	-0.08659522	-0.05010342	0.009402926	0.0004900739	-0.1464688	0.03679323	-0.03349944	-0.09009122	0.07488338	-0.04008873	-0.1650116
Hotairm1	-0.004260351	0.003860142	0.0004872244	-0.002191241	0.003530584	0.0007124911	-0.0001938646	-0.0001452285	0.0005025982	-0.0008726739	0.002316469	0	-0.0003726315	0.03909898	0.001616725
Hoxc4	-0.001485374	0.001712754	-0.0008333877	-0.001035084	0.001975723	0.004094816	-0.0003178493	0.0001803714	-9.679323e-05	-0.0003596133	0.003089682	0.003420407	0.000509245	0.001105204	0.1664463
Hoxc5	0.001565865	-0.0003269476	0.002200366	-0.000312258	0.0003835598	0.0007124911	-0.0004358941	0.0005349919	0	-0.0003918075	0.002414055	0.0007144811	-0.0006077197	0.0064432	0.04323249
Hoxc6	-0.0003847148	0.0006497311	-0.0008141807	-0.0002660672	0.0021274	-0.0006875374	-0.0002111734	-8.001459e-05	-0.0007286526	-0.0002467111	0.0002587229	0.002263043	0.0005389896	0.00282352	0.06562745
Hp	0.007318216	-0.008821257	-0.003612384	-0.01544662	0.1383713	0.01494341	-0.00640271	-0.0385343	-0.001016267	-0.005833865	0.1865617	-0.006602369	-0.0001329225	-0.03508889	-0.02625935
Hp1bp3	-0.009059613	0.003080244	-0.01710828	0.000783263	0.0182406	-0.01109596	-0.0005767765	-0.003255733	0.02640569	-0.01121615	0.01325428	0.03572532	-0.002415896	0.03352577	0.1096566
Hpca	0.02870263	0.003421694	-0.01072275	0.02942109	0.0518633	-0.02100327	0.05988961	-0.04269761	-0.06343881	-0.001639009	-0.04866298	0.01459621	0.008570986	-0.1174092	-0.105517
Hpcal1	-0.01725921	0.03192955	-0.05983668	0.0995913	-0.01352501	-0.05246445	-0.00472765	-0.04755816	-0.004887073	-0.005204539	-0.05129576	-0.09821	0.05094561	-0.03573609	-0.3016044
