at_Q80_time_2	at_Q80_time_6	at_Q80_time_10	at_Q92_time_2	at_Q92_time_6	at_Q92_time_10	at_Q111_time_2	at_Q111_time_6	at_Q111_time_10	at_Q140_time_2	at_Q140_time_6	at_Q140_time_10	at_Q175_time_2	at_Q175_time_6	at_Q175_time_10
Mir297a_3	0	-0.01464358	0	0	-0.003759231	0	0	-0.002033276	0	0	-0.0096172248	0	0	-0.007656767	0
Mir466l	0.001832817	0	-0.0042300861	0.0007523169	0	-0.004129722	0	0	-0.0132558702	0	0	-0.009267256	0.0005536216	0.002833758	-0.0217907427
Mir297a_4	0.0630575	0.02128984	0.0205701427	0.003733179	0.08683795	0.02860646	0.05451091	0.01405218	0.3363709413	0.1704372	0.1525121621	0.5847425	0.0797678557	0.274338	0.5946141607
Mir669i	0.006301108	0.002137931	0.0041232347	-0.0006562749	0.0003663598	0	-0.0008936822	0	0.0153769625	0.00220013	0.0045526025	0.03961214	0.0020207307	0.004332404	0.0164270351
Mir669h	-0.008667676	-0.05586996	-0.1117611958	0.004285717	-0.05102191	-0.05893776	0.01505821	-0.01835385	0.1493365604	0.07204919	0.1597348608	0.2111973	0.0361415435	0.04869694	0.4357653182
Mir511	0.04475516	0.14859	0.0568550693	-0.009565304	0.07244951	0.04759647	0.04580495	0.05766542	0.108473251	0.04692929	0.0720866004	0.1927616	0.033903466	0.2705318	0.2438611168
Gm23638	-0.02882516	0.1752278	-0.0270607442	0.0007632482	0.06703374	0.07658031	-0.01182752	0.03023359	0.0464695143	-0.02150517	0.1375644761	-0.02771991	0.0133037576	-0.01589963	-0.0694955944
Gm23636	0	-0.003578856	0	0.0007523169	-0.001008837	0	0	-0.0004802437	0	0	-0.0033195237	0	0	-0.0001635352	0
Gm22875	0.01847635	-0.0007590156	0.0715385515	0.0035695	0.009521714	-0.003200901	0.003417075	0.0009127496	0.0167725689	0.001039479	-0.0042860082	0.001210678	0	-0.003214038	0.0126335788
Mir126a	-0.1281092	0.1400975	-0.0117644601	-0.04940273	0.009097766	0.05683162	-0.01297425	0.05678205	0.1025534194	-0.07729205	0.011967305	0.04010025	-0.0149012998	0.0872109	0.1323286148
Gm24049	-0.002018493	-0.003393973	0.0007207398	4.8021e-05	-0.0003212387	0.02150214	-0.0008936822	-0.0008685019	-0.0125598304	0.001039479	-0.0021363989	0.06109364	0.0005536216	-0.0001943939	0.0953031489
ENSMUST00000177344	-0.00799537	-0.07898606	0.0255297356	-0.002301584	-0.03313612	-0.02313507	0.005261846	-0.009045332	-0.022783065	-0.0004645606	-0.0558185184	-0.07303819	-0.0014484144	-0.05372407	-0.0690212038
Gm22824	0	0	-0.0021789163	0.0007523169	0.0003663598	-0.001364324	0.001692772	0.0006845309	-0.0037127473	0.001039479	0	-0.00415863	0.0021831476	0.01352279	-0.0065046644
Mir3088	0.09313943	-0.03412728	-0.0297818654	0.03617192	-0.06332722	-0.00506887	-0.004078311	-0.01863042	-0.0267964341	0.01305206	-0.0371414823	-0.01148798	0.0159063096	-0.09104275	-0.1236290952
Mir219a_2	-0.1263017	-0.0246173	0.0400040932	-0.006672719	0.1301396	0.003988611	0.09062603	0.003205805	0.0413267406	-0.08260859	0.0377867258	0.1096489	-0.0139145087	-0.1151699	0.0574899621
ENSMUST00000104817	-0.002017936	0.008038688	0.0017000587	-0.0006562749	0	-0.001364324	-0.0008936822	0.0006845309	0.0058234477	0.001039479	0	0.005915082	-0.0010759045	0	-0.0065046644
Mir3089	-0.07394413	-0.02453223	-0.0097874683	-0.001948176	0.0222895	0.001607007	-0.02093199	-0.0553919	0.0934379568	-0.06507798	-0.0292648924	0.0205983	-0.0675626167	-0.0607642	0.1456964551
Gm23363	-0.005612492	0.005088766	-0.0021796463	-0.001360571	0	0.0004698279	-0.001755834	0.0006845309	0.0151329808	-0.002442475	0.001403752	-0.004161553	-0.0027054305	0	0.00113192
Mir199b	-0.03354304	-0.1039278	-0.0020598443	-0.01590892	-0.0870625	-0.2263887	-0.04138444	-0.01988043	-0.1839136826	-0.01048433	0.0491484147	-0.352094	-0.0385560244	-0.03396317	-0.3444654767
Mir1954	0.02508534	0.07318123	-0.048880363	0.01631535	-0.0170292	-0.03832993	0.02629083	0.0216375	-0.1146447012	0.008173627	0.0303387745	0.1621639	0.0034954054	0.007826096	-0.1295102478
Mir2861	0	-0.003394429	-0.0021789163	0	-0.001696436	-0.001364324	0.0008306207	-0.0004802437	0.0010608925	0.00220013	0.0040265885	0.0008811488	0.0021831476	0.002556686	-0.0065046644
ENSMUST00000175184	0.004141932	-0.01726246	-0.0046028223	0.0007523169	0.002039778	0.0004695583	-3.153077e-05	-0.002587178	-0.0084815375	0.003344038	-0.0092979127	-0.004156073	0.0005536216	-0.0008581068	-0.0141425397
Mir5128	0.01055986	0.238186	0.0368536383	-0.02179704	0.01631555	0.07815769	0.01599662	-0.0149972	0.0210957784	-0.02312013	0.2103726821	0.002150103	0.0068293821	0.05599133	0.0409960588
ENSMUST00000174948	0	-0.03621529	-0.0036551285	0	-0.007983894	-0.01472904	0.001692772	-0.004884789	-0.0307232948	0	-0.0249233089	-0.02741489	0	-1.957431e-05	-0.0487187565
Mir181a_2	-0.04793948	-0.05835371	0.0139880045	0.04811354	0.06936527	0.09180346	0.0688662	-0.02988884	0.1508666919	-0.05212146	-0.0572330411	0.10824	0.004691851	0.008571909	0.0807790351
Mir181b_2	0.06571203	0.6030114	0.0387103725	0.02956182	0.1953316	0.1548296	0.1253508	0.1027029	0.0199862753	0.05241481	0.1752424627	0.04902901	0.0014299802	0.265834	0.1131085386
Mir5129	0.003301696	-0.1943989	0.2124168486	-0.007744205	0.05328418	0.1248149	0.0257543	0.05482633	0.3003545112	-0.09325226	-0.0206354957	0.1718511	-0.0182363173	-0.009688587	0.0549615798
Gm25959	0.00183226	-0.0006280212	-0.0200821259	0.001456613	0.01351017	-0.009376396	0.0008306207	-9.198549e-05	-0.1092644572	0.003360781	0.0133527025	0.06373539	0.0021831476	-0.001662182	-0.1200032414
ENSMUST00000116952	-0.002018493	-0.003578856	-0.001121786	0.0007523169	-0.0003212387	-0.008702008	-3.153077e-05	0.0002962727	-0.032506724	-0.001281824	-0.0017450985	-0.02430752	0.0005536216	-0.001662182	-0.0370561656
ENSMUST00000116897	-0.003557904	0.006486325	0.0070341027	0.0001205321	0.001053958	0.0004717147	-7.325913e-05	-9.198549e-05	-0.0037078977	-0.002442475	0.0058937996	-0.004156073	-0.0018906675	0.002833758	0.0247523634
Gm22403	0	0.002137931	0.0031551277	0.0007523169	0	-0.003198745	0.0008306207	0	-0.0084815375	0	0	-0.009195851	0	0.001335111	-0.0141425397
ENSMUST00000175457	-0.058769	0.005089222	0.101452635	0.01635952	0.001741557	0.06018678	0.02649361	0.0002962727	0.100333778	-0.02841496	-0.0001706732	0.1969999	0.0248293449	0.001335111	0.2731812192
Gm25960	-0.04506454	-0.004603296	-0.0208370644	-0.01104557	-0.03120139	0.01093298	-0.0008284771	-0.009626683	0.1154142227	-0.01566776	0.0097354327	0.2190169	-0.0167133992	-0.006120094	-0.0512739734
ENSMUST00000175243	0.1297952	0.581589	0.0708496448	0.003597729	0.1854737	0.151561	0.01530242	0.130477	-0.0388421803	0.01530715	0.5915718148	0.1546232	-0.1185969885	0.03402715	0.0424795384
Mir10b	0.05691782	0.2503533	-0.2179720856	0.01530887	0.0322011	-0.004685414	0.1269255	0.03050513	-0.1070795169	0.04959193	0.0427674144	0.3611267	0.0305300546	0.01156	0.9658649566
Gm24574	0.005336821	0.06720738	0.0055014585	0.03897674	0.02588472	0.003769893	0.001657131	-0.003993314	0.0089843029	0.0367866	0.0194096469	-0.05865337	0.0134975359	0.01956451	-0.1014204163
Gm23164	-0.003592095	-0.007495133	0.0080022097	0.007021946	-0.0009511999	0.005974708	-0.001981049	-0.0009792481	0.0058296828	-0.003669033	-0.0066794453	0	-0.0006356576	-0.003737402	0.031689876
Gm25972	0.00183226	0	-0.0021789163	0	0	-0.001364324	0.0008306207	0	0.0058234477	0.001039479	0	-0.00415863	0	0	-0.0065046644
Mir130a	-0.06621836	-0.008163903	-0.0866569849	-0.02393185	0.05715045	-0.1246547	-0.05536517	0.05502083	0.140510915	0.00221139	0.0829711332	0.04537938	0.04903968	0.2005112	0.1805773822
Gm24332	0.00183226	-0.0006280212	-0.0200821259	0.001456613	0.01351017	-0.009376396	0.0008306207	-9.198549e-05	-0.1092644572	0.003360781	0.0133527025	0.06373539	0.0021831476	-0.001662182	-0.1200032414
Mir1955	0.06828943	0.01456255	-0.0365856117	0.03341922	0.0008055429	-0.08099316	0.03000974	-0.0756421	-0.1508455418	-0.02112823	-0.0156683555	-0.1484046	-0.0061563952	-0.2346199	0.1183098668
ENSMUST00000104691	0.003886848	0.01099044	-0.0051727265	0	0	-0.0112178	0	0	-0.0227879083	0.00220013	-0.0001706732	-0.02430752	0	0	-0.0454992666
ENSMUST00000104819	-0.003815771	0	0	-0.001360571	0	0.002304249	-3.153077e-05	0.0002962727	0	-0.002442475	0	0	-0.0010759045	0	0
Gm23630	0	-0.006159925	-0.0046035522	0.001456613	-0.0004317545	-0.003200901	0	-0.0008685019	0.009234317	0	-0.0064683743	-0.004158995	0	-0.001662182	-0.0141528674
Mir129_2	0.1455975	0.1005877	-0.1558299336	0.01246678	0.05248379	-0.1051456	0.07486233	0.01689634	-0.2715400175	0.1014419	0.1067585466	-0.0498438	-0.0659740625	-0.007163228	-0.0620065295
Mir670	-0.06205061	-0.0192355	0.1070749354	-0.02351519	-0.1358792	0.1381488	0.008493371	0.0310863	0.1419666575	-0.02203195	0.0045754825	-0.06667413	0.0109363428	-0.04955155	0.0999166593
Gm22002	0.04287044	-0.1853034	0.012279414	0.04920115	0.03587957	0.06235378	0.01027454	-0.007558814	0.3192523323	0.01799512	0.0962442164	0.1932813	-0.0118753228	-0.1055519	0.3334692117
Mir1951	-0.01892181	-0.1521417	-0.0170047873	-0.006171015	-0.02982931	9.453455e-05	-0.00343838	-0.0243647	-0.0252123825	-0.01113977	-0.1005653934	-0.03459798	-0.0102607314	-0.08186727	-0.027432742
Mir674	0.01488024	0.02305347	0.1080182948	0.04462609	0.02019672	-0.05250432	-0.02415335	-0.09205737	-0.2111185599	-0.03002094	-0.0726752281	-0.2738263	0.0479887609	-0.2589303	-0.274085286
Gm22800	0.004142489	0	0	-0.0006562749	0	0.002304249	-0.0008936822	0.0002962727	0	-0.001281824	0	0	-0.0010759045	0.001335111	0
Gm22953	0	0.00232327	-0.0007253072	0	-0.001008837	0.0005849008	0	-0.0004802437	0.0089594393	0	-0.0017450985	-0.009198774	0.0005536216	-0.001662182	0.0127929197
ENSMUST00000104774	-0.002017936	-0.0002600806	0	0.0007523169	0.0003681337	0.002306405	0.0008306207	-0.0004802437	0	0.007387461	0.0040155189	0.03166253	-0.0002611415	0.00268181	0.0087697953
ENSMUST00000176929	0	0	-0.0173598583	0.001456613	0	-0.0148665	0	0	-0.0358936979	0	0	-0.03730482	0	0	-0.0683562119
Mir147	0.02507741	0.5163095	0.0285639473	0.0457612	0.1287301	0.02452306	0.02160847	0.04704102	0.0067471399	-0.005803264	0.181088617	-0.06966073	0.0147778851	0.2097626	0.1396119997
Gm24081	-0.0008660347	-0.2556791	-0.0202155447	0.008616605	0.02183496	0.03111139	-0.001680291	-0.02951977	-0.0307744277	0.02663203	0.0559280641	0.04085824	0.0053816455	-0.05628223	0.0262416321
Gm22411	-0.03298761	-0.0226162	-0.0169198606	0.0007240613	-0.01260734	0.01624246	-0.01413935	-0.002926485	-0.0281118076	-0.02280449	-0.033702427	-0.03573013	-0.0080211288	0.0003308818	0.0317145874
Gm22859	0.0008736299	0.04631721	-0.013075303	-0.001033276	-0.001675783	-0.0666775	-0.02928004	0.0601042	0.0194465465	-0.01139635	-0.0376968903	-0.06726676	-0.003507929	0.05068604	-0.0282601308
Mir103_2	0.04138611	-0.1872832	0.0594483927	0.05226052	-0.05915002	0.09176936	0.02191205	-0.0373049	0.0330301476	-0.05818951	-0.1022904808	-0.02282748	-0.0561527456	-0.09446921	0.0244312506
ENSMUST00000174913	0.001339208	-0.003394429	-0.0021789163	-0.002064867	0.0007370555	0.0004719843	-0.002408518	-0.0004802437	-0.0037127473	-0.002977009	-0.0033195237	0.005920928	-0.0027054305	-0.0001928647	0.0011422477
Mir3090	0.001832817	-0.003578856	0	0	0.0003663598	0	0	-9.198549e-05	0.0058241405	0.00220013	-0.0033195237	0.005915448	0.0005536216	-0.0001635352	0.008780123
Gm25026	0.004142489	0.02460597	-0.0021789163	4.8021e-05	-0.001981145	0.01556095	0.0008306207	-0.0002846505	0.0461444964	-0.0001211726	-0.0004915067	-0.00415863	0.0020002437	0.02832265	-0.0065046644
ENSMUST00000116840	0.00183226	0.116057	0.0191081056	0.002160909	0.01262547	-0.002999348	0.001692772	-0.002580774	-0.0724383376	0.006607258	-0.0092452174	-0.008810506	0.0013683846	-0.00906778	-0.1106791637
Gm23802	0.00183226	-0.0006280212	-0.0200821259	0.001456613	0.01351017	-0.009376396	0.0008306207	-9.198549e-05	-0.1092644572	0.003360781	0.0133527025	0.06373539	0.0021831476	-0.001662182	-0.1200032414
Mir499	-0.0004894936	-0.1652205	-0.1357632114	0.01409806	-0.06745177	-0.03477353	0.05106957	0.02458857	0.0510812807	-0.07190996	-0.066411442	-0.1163932	-0.0157917343	0.1001316	-0.0219213576
ENSMUST00000174950	-0.002018493	0.002322814	0.0079715768	-0.0006562749	-0.0003212387	-0.02478696	0.0008306207	-9.198549e-05	0.0154569694	-0.0001211726	0.0016476436	0.00568484	0.0005536216	-0.0001635352	0.1269245754
Gm23134	-0.008378358	-0.3137301	-0.0244163395	-0.006402537	-0.07631993	0.004716169	-0.0249214	-0.05838221	-0.094853536	-0.03647416	-0.1827910165	-0.0105051	-0.0055268123	-0.1609277	-0.1097266146
Mir3474	0.03003823	0.07276169	-0.0049606251	-0.01060821	-0.01864326	0.006400509	0.00113333	-0.02038714	0.0597681663	0.01329858	0.0344071124	0.0305707	-0.001334814	-0.01550744	0.1196142625
Gm26141	-0.002382121	-0.07943294	-0.0231727074	-0.0004368323	0.007911362	-0.005733763	-0.00604379	0.01458156	-0.019198933	0.01654753	0.0268396119	0.02542758	0.0075265568	0.004118972	-0.027319895
Gm23968	0.06107721	0.2198181	-0.0021551702	0.02517454	0.09166323	-0.005166509	-0.004188625	0.01181609	-0.1013725982	0.00373075	0.0985899367	-0.1274901	0.0262733357	0.1808331	-0.106172782
Gm22174	0	-0.0113248	0.0020081332	0	-0.003716151	-0.001416503	0	0.00392299	0.0317468124	0.00220013	-0.0015058898	-0.006532674	0	0.009093284	-0.0294389458
Gm22692	0.003082727	-0.0035784	-0.0070289181	-0.002064867	-0.001008837	-0.005039635	-0.0002842299	-0.0004802437	-0.0132669549	0.007850789	0.0327903655	-0.01424184	-0.0035201935	0.001335111	-0.0218113982
Gm44452	0	0.002138387	0.0041232347	0	0.0003663598	0.004140557	0.0008306207	0.0002962727	0	0	0	0	0	0.002833758	0
Gm22355	-0.01259277	0.02415011	0.0078866863	-0.007448102	0.002647072	-0.03467382	0.01037699	0.009144906	-0.2085819101	-0.01238706	0.056060706	0.02412999	-0.0013283158	0.02385737	-0.3092418793
Gm24327	-0.002937249	0.002322357	-0.0078994301	-0.002769163	0.0003663598	-0.00887667	-0.001755834	0.002218908	-0.0372240748	-0.004763778	0.001403752	-0.03856463	-0.0018776583	0.002833758	-0.0274196485
Gm24561	0	0	-0.0046028223	0	0	-0.003198745	0	0	-0.0084815375	0	-0.0001706732	-0.009195851	0.0005536216	0	-0.0141425397
Gm27634	0.02383694	-0.0004510071	0.0552417825	0.03685775	0.1249162	-0.0008418554	0.06196545	-0.01303752	0.0628625608	0.02598734	0.0105263594	0.07178825	0.0372039022	-0.157625	0.0744402165
Gm26469	0.001832817	-0.01228851	-0.0102124832	0	-0.003048856	-0.01458649	0.0008306207	-0.001180479	-0.0298308927	0.001039479	-0.0098486055	0.04369119	0	-0.005948619	-0.0079564515
Gm22773	0.1464314	-0.1255754	0.0138465663	0.02065234	0.02027095	-0.00139856	0.02842928	-0.03478699	-0.043227845	0.0327346	-0.0100090611	0.1280797	0.0648585893	-0.05201793	0.2188678688
Mir296	0.03355597	0.01727529	-0.0998239746	-0.1145932	-0.1517904	-0.1127759	-0.2780029	-0.01193219	-0.3762768949	0.0641513	0.0473685797	-0.4149416	-0.1021336099	-0.2728096	-0.6337037646
Mir298	-0.03863192	0.04959142	-0.1277829715	-0.009111415	0.1007327	-0.1641666	-0.08580069	-0.07949015	-0.0293585304	0.04738104	0.1462027514	-0.1777489	0.0883113279	-0.005655591	-0.3042879384
Mir3091	0.04274451	-0.08063829	0.0078547475	0.00013366	-0.04491874	0.01822574	0.006794542	-0.03353572	-0.0322829155	0.01100006	-0.050071603	0.02894108	0.0280263642	-0.1330806	0.0420249741
Mir1a_1	0.03025431	-0.09996418	0.0497877153	0.06658499	-0.04646603	0.1560781	0.1203692	-0.0009727326	-0.0061265463	0.02092228	-0.0764112117	0.141495	0.0696309248	0.001085926	0.0059378095
Mir133a_2	-0.01755296	0.4445119	-0.0216929571	-0.01038512	0.03069389	-0.01895272	0.02819399	-0.0179339	0.0146720276	0.05911592	0.0069578115	0.1021661	0.0004398721	0.0800723	0.0341436369
Mir124a_3	-0.01075989	-0.09751427	0.0134970082	0.02957209	0.005447127	-0.03402879	-0.05800169	-0.05405098	-0.1271646958	-0.0001739234	-0.2237831272	-0.06094367	-0.0379034268	-0.1915555	-0.2483524712
Gm23237	0.009027819	0.008322941	0.0031134846	0.001456613	-0.001682134	0.02153334	0.002554924	0.005603784	-0.045210135	0.004717365	0.0145057799	0.247395	0.0093727357	0.02684696	-0.0235945734
Gm23976	0.00183226	0	-0.0021789163	0	0	-0.001364324	0.0008306207	0	0.0058234477	0.001039479	0	-0.00415863	0	0	-0.0065046644
Gm22547	0.00183226	0	-0.0021789163	0	0	-0.001364324	0.0008306207	0	0.0058234477	0.001039479	0	-0.00415863	0	0	-0.0065046644
Mir124a_2	-0.1941823	-0.008993204	0.0534511432	-0.08958678	-0.08092165	0.04242702	0.0298566	-0.03579167	0.1630622438	-0.09635455	0.1546174629	0.2202793	-0.0888627349	0.1357693	0.2179422681
ENSMUST00000116831	0.00593921	-0.0006280212	-0.0041960062	0.0007523169	0.001303648	-0.005035322	0.001692772	0.0002962727	-0.0122069228	0.00220013	-0.0017450985	-0.009259535	0.0013683846	0.001335111	-0.0138779746
Mir3092	-0.001761183	-0.0006280212	0	-0.001360571	-0.001008837	0.004140557	-0.0008936822	-9.198549e-05	0.0153769625	-0.001281824	-0.0017450985	0	-0.0018906675	-0.001662182	0.008780123
Mir466q	-0.01721083	0.006330423	-0.006897625	0.001642947	-0.126715	-0.01655779	-0.06131717	-0.03377696	0.0148954708	-0.02954022	0.0883637485	-0.0273517	-0.0526379478	-0.2692041	-0.4479885501
ENSMUST00000116988	0.006233138	-0.0006280212	-0.0046028223	-0.0006562749	-0.001008837	-0.003198745	0.0008306207	-9.198549e-05	-0.0037078977	-0.001281824	-0.0001706732	-0.004156073	-0.0010759045	0.002833758	-0.0064956276
Mir551b	-0.05195528	0.08925073	-0.0127653714	-0.07723449	0.1031311	0.05242063	-0.02233177	0.1013305	-0.1131149595	0.01563315	0.1165528421	-0.1373261	-0.0567991234	0.0005706647	-0.0351075208
Gm25442	0.07080007	0.004490425	-0.073473617	0.01154908	-0.01251402	-0.100973	0.03477728	-0.02173224	-0.1823784375	0.02338913	0.0905902384	-0.1003308	0.0441998831	-0.08121909	-0.1173287242
Gm24282	0	-0.003578856	-0.0070274582	0	-0.0003212387	-0.005035322	0	-0.0004802437	-0.0132558702	0	-0.0033195237	-0.014236	0	-0.001662182	-0.0217907427
Mir15b	-0.02713121	-0.05427754	-0.1173324718	-0.007019065	-0.0378351	-0.04425092	0.05094722	0.08749767	-0.0192857926	-0.02791491	0.068720525	0.07547501	0.0296736607	0.01342328	0.17189632
Mir16_2	0.1146064	0.4228333	-0.0263699935	-0.0239873	0.4781217	0.02584326	0.009111335	-0.03093867	0.1033224888	0.08235537	0.1864691172	-0.05954163	-0.0055813202	1.012721	0.2038410377
Gm25749	-0.02174899	-0.1738463	0.0453681984	-0.01510118	-0.04339778	-0.07605042	-0.003858287	-0.06981271	-0.1514174121	-0.06086751	-0.0724472634	-0.02557348	-0.0358434752	-0.1177914	-0.1981483062
Gm24109	0.003789189	-0.006220065	0.0016993287	-0.0006562749	0.001797016	0.002303979	-0.001755834	-0.001811176	0.0321063279	-0.001281824	0.0611397656	0.0008782261	0.0031865262	-0.003400614	0.00113192
Mir3093	0.1356477	0.2322243	-0.0558670531	-0.02201472	0.05083776	-0.1213828	0.02649949	0.0218047	-0.1862644729	0.1076883	0.1551225615	-0.05895434	-0.002662274	-0.1056643	-0.4261854206
Gm25641	-0.0294357	1.264705	-0.2717684927	-0.0002097555	0.3200073	-0.06733575	-0.01595656	0.06062989	-0.102021665	0.01896447	0.3056518608	-0.3072674	-0.0414981238	0.6040674	-0.3600517523
ENSMUST00000102093	0.01132544	0.5395546	-0.0456675961	0.008938246	0.2887767	-0.06524483	-0.06382762	0.1655052	-0.0036448374	0.01752143	0.5244367704	0.1845239	-0.0017394054	0.149256	0.1366669003
Mir92b	-0.09238393	0.1799669	-0.0116286371	0.04534128	0.1351931	-0.2004338	-0.06717482	-0.1153304	-0.2223985972	-0.1939864	0.0999039486	-0.3058819	-0.0909575626	-0.2608827	-0.2916557477
Mir190b	-0.09768543	-0.07521989	0.0337030284	-0.01677331	-0.2057424	0.1062627	-0.0623489	-0.1011758	0.0052606164	0.05186372	-0.1349976446	0.002980067	-0.1099816212	-0.18154	-0.0223374963
Gm44461	0.001832817	-0.0004426814	0.0017000587	0.0007523169	0.0003663598	0.0004698279	0.001692772	-9.198549e-05	0.0010553502	0.001039479	-0.0033195237	0.0008782261	0.0013683846	-0.001662182	0.0011422477
Gm22860	-0.01119828	0.02609661	-0.0464409461	0.006120245	0.01389315	-0.02018528	-0.01022156	0.006310548	-0.0495721125	0.01551283	0.0703929989	-0.06280998	-0.0043024747	0.02865609	-0.0562217056
Mir669n	0	0	-0.0046028223	0.0007523169	0	0.0004717147	0.0008306207	0	-0.0084815375	0	0	-0.004156073	0.0005536216	0	-0.0141425397
Gm24811	-0.003814657	0	0.0007290318	-0.001360571	0.0003663598	-0.003205483	-0.001755834	0	-0.0132669549	-0.002442475	0	-0.01424184	-0.0018906675	0	-0.0141748139
Mir137	-0.06552197	-0.1510079	0.0039664391	-0.07387757	-0.1114455	0.05427372	-0.1979648	0.04548515	0.0607882645	-0.03455689	-0.170275367	-0.03816939	-0.0398601209	0.1419869	0.0929970431
Gm24155	0.02600195	0.0364427	-0.0021789163	-0.005139141	0.001769963	0.0004698279	-0.007926478	-0.0003918963	0.0058234477	-0.005854082	-0.0071064378	0.0008782261	-0.0033287877	-0.0008577103	0.0164360719
Gm44370	0.001832817	0.002137931	0.0041232347	0	0	0	0	0.0006845309	0	0	0	0.00591837	0	0	0
Gm22903	0.00183226	-0.0006280212	-0.0200821259	0.001456613	0.01351017	-0.009376396	0.0008306207	-9.198549e-05	-0.1092644572	0.003360781	0.0133527025	0.06373539	0.0021831476	-0.001662182	-0.1200032414
Mir760	0.291315	0.07420664	0.0219847968	0.002308566	-0.004758424	-0.01730527	-0.03300032	-0.03292631	-0.0565026794	0.2095092	0.1662746784	-0.07347682	0.1126980956	-0.1827063	-0.3412962155
Mir302b	-0.002017936	-0.0006280212	-0.0070274582	0.0007523169	0.0003663598	-0.005035322	-0.0008936822	0.0002962727	0.002489821	-0.001281824	-0.0017450985	0.002733441	-0.0010759045	0.003416026	-0.0138726032
Mir302d	3.498237e-05	0.002138387	-0.0021789163	0.005323565	0	-0.001364324	-0.0008936822	0	0.0010553502	-0.0001211726	0.0029781773	-0.00415863	0.0005536216	0	0.0164050886
ENSMUST00000175307	0.001832817	-0.0006280212	0.0031529378	0.0007523169	0.00126256	-0.001364593	0	-0.0004802437	0.001049115	0.001039479	-0.0017450985	-0.009198774	0.0029979106	-0.0001635352	0.0183947787
Gm25042	0	0	0	0	0	0	0	0	0	0	0	0.0109523	0	0.002833758	0
ENSMUST00000175069	-0.01087199	-0.008208332	0.0030074704	-0.001594641	0.01411608	-0.005042061	-0.003886681	0.001583189	0.0008196488	5.105676e-05	-0.0043891081	0.002149751	-0.0015740243	-0.009094098	0.0012230511
Mir1895	0.007107517	0.1669966	0.0075224671	-0.002153055	0.06811899	0.01027986	0.00852342	0.01456684	0.0528494369	0.002028837	0.0983413814	0.01290825	-0.0061517797	-0.05610483	-0.0593905214
Gm24048	0.01210297	0.01098907	0	0.002160909	0.009099764	0.007806703	0	0.00301408	0.0398799518	0	0.0029781773	0.05995836	0	0	0
Gm22468	0.01241511	0.00358046	0.0335377229	0.01205016	0.001920239	0.04204338	0.0145343	0.008034369	0.0047685667	0.01515709	0.0261751947	-0.08753448	0.002011262	0.03123472	-0.0700533427
Mir1956	0.001802205	-0.0002833216	-0.0031492132	0.0001671045	0.01213105	-0.001854578	0.002624869	0.009085127	-0.008493315	0.008803392	-0.0068853898	-0.005983604	0.0015992037	0.01803786	-0.0141541584
Mir3963	-0.1434061	0.2047968	-0.0121870415	-0.05791908	-0.001205377	-0.02326934	0.01449646	0.1091861	0.1193782017	-0.1162535	0.2912171528	0.07886907	-0.0805094427	0.2498841	0.1499484686
ENSMUST00000177524	0	-0.01445732	-0.0079401771	0.002160909	-0.002031252	-0.01158833	0	0.0009777057	-0.017731216	0.00220013	0.0169729172	0.01448863	0	-0.007656767	0.0401394935
Mir186	-0.06717534	-0.1920792	0.092531479	0.03678954	-0.05684081	0.0229749	0.03639956	-0.06487507	-0.0272233349	-0.09922304	-0.2541160203	-0.1147205	0.0157899155	-0.01685149	-0.0520577121
ENSMUST00000175189	0	0	-0.0007238473	0.0007523169	0.002429155	-0.001364593	0	0	-0.0084815375	0.003360781	0.0029781773	-0.009195851	0	0	-0.0141425397
ENSMUST00000175252	0.00183226	0	-0.0163306013	0.001456613	0.001053958	-0.0142811	0.0008306207	0	-0.0376243819	0	0.001403752	-0.03167914	0.0005536216	0	-0.0599503552
Gm25677	0.002089014	-0.006368382	0	4.8021e-05	0.005680156	0	-3.153077e-05	-0.0009851925	0	0.001039479	-0.0065014478	0.005915448	0.0019189134	-0.0003217099	0.0164063796
Mir3471_1	3.553891e-05	0.002322357	0.0059531241	-0.0006562749	-0.001008837	0.001949091	-0.0008936822	-0.0004802437	-0.0197064667	-0.001281824	-0.0017450985	-0.02111421	-0.0010759045	-0.0001635352	-0.0318467886
Gm23162	-0.002407721	-0.006160838	0	-0.002064867	-0.001335329	0.002304249	-0.0008936822	-0.0006291991	0.0058241405	-0.003603127	-0.0064683743	0.06098143	-0.0018906675	-0.003160828	0.0164270351
Gm24078	0.001832817	0	0	0	0.001053958	0.002304249	0	0.0006845309	0.0201450599	0.001039479	0	0.005915448	0	0.002833758	0.0087697953
Gm25978	0	-0.003394429	-0.0070267282	0.002160909	-0.0003971969	-0.005033166	0	-0.0001123241	-0.0132503278	0	-0.0033195237	-0.01423307	0	-0.0001907545	-0.0141335029
ENSMUST00000104681	0	0	0	0	0	0	0.001692772	0.0002962727	0.0058296828	0	0	0	0	0	0.0087697953
Mir876	0	-0.03445894	-0.0046035522	0.001456613	-0.00959851	-0.003200901	0.002554924	-0.0006466579	0.0015378528	0.003360781	0.0103605277	-0.004158995	0.0005536216	-0.01490588	0.0011203012
Mir873a	-0.03946046	-0.07207295	-0.1371589662	0.02147278	-0.01679406	-0.1080183	-0.05733304	-0.07344003	-0.0725103794	0.06816578	-0.0880730249	-0.1370857	-0.0203674865	-0.03055965	-0.1370241475
